"59","622","117","0","beliebig","34.9","0","0","0"
"60","748","117","0","beliebig","34.9","0","0","0"
"61","218","117","0","beliebig","264.9","0","0","0"
"62","670","117","0","beliebig","33.9","0","0","0"
"63","671","117","0","beliebig","33.9","0","0","0"
"64","1011","27","0","beliebig","324.9","0","0","0"
"65","1012","27","0","beliebig","344.9","0","0","0"
"66","1284","27","0","beliebig","149.9","0","0","0"
"67","628","27","0","beliebig","21","0","0","0"
"68","629","27","0","beliebig","21","0","0","0"
"69","729","27","0","beliebig","37.9","0","0","0"
"70","562","27","0","beliebig","139.9","0","0","0"
"71","605","27","0","beliebig","37.9","0","0","0"
"72","193","27","0","beliebig","138.9","0","0","0"
"73","1150","27","0","beliebig","159.9","0","0","0"
"74","522","27","0","beliebig","159.9","0","0","0"
"75","504","27","0","beliebig","159.9","0","0","0"
"76","503","27","0","beliebig","159.9","0","0","0"
"77","84","27","0","beliebig","159.9","0","0","0"
"78","528","27","0","beliebig","127.9","0","0","0"
"79","532","27","0","beliebig","127.9","0","0","0"
"80","52","27","0","beliebig","42.9","0","0","0"
"81","687","27","0","beliebig","42.9","0","0","0"
"82","622","27","0","beliebig","55.9","0","0","0"
"83","1258","27","0","beliebig","63.9","0","0","0"
"84","217","27","0","beliebig","269","0","0","0"
"85","868","27","0","beliebig","24","0","0","0"
"86","147","27","0","beliebig","52","0","0","0"
"87","705","27","0","beliebig","63","0","0","0"
"88","587","27","0","beliebig","77","0","0","0"
"89","127","27","0","beliebig","259","0","0","0"
"90","1284","22","0","beliebig","139.9","0","0","0"
"91","978","22","0","beliebig","10.5","0","0","0"
"92","870","22","0","beliebig","10.5","0","0","0"
"93","139","22","0","beliebig","14.5","0","0","0"
"94","562","22","0","beliebig","129.9","0","0","0"
"95","628","22","0","beliebig","18.9","0","0","0"
"96","170","22","0","beliebig","8","0","0","0"
"97","687","22","0","beliebig","31.9","0","0","0"
"98","887","22","0","beliebig","16.5","0","0","0"
"99","572","22","0","beliebig","10.5","0","0","0"
"100","1258","22","0","beliebig","37.9","0","0","0"
"101","879","22","0","beliebig","14.5","0","0","0"
"102","52","22","0","beliebig","32.9","0","0","0"
"103","111","22","0","beliebig","7","0","0","0"
"104","123","22","0","beliebig","6.5","0","0","0"
"105","650","22","0","beliebig","16.5","0","0","0"
"106","729","22","0","beliebig","36.9","0","0","0"
"107","605","22","0","beliebig","36.9","0","0","0"
"108","1280","22","0","beliebig","115","0","0","0"
"109","720","22","0","beliebig","24","0","0","0"
"110","622","22","0","beliebig","74","0","0","0"
"111","906","22","0","beliebig","22","0","0","0"
"112","752","22","0","beliebig","36","0","0","0"
"113","753","22","0","beliebig","36","0","0","0"
"114","680","22","0","beliebig","22","0","0","0"
"115","629","22","0","beliebig","30","0","0","0"
"116","749","22","0","beliebig","29","0","0","0"
"117","570","22","0","beliebig","14","0","0","0"
"118","726","22","0","beliebig","26","0","0","0"
"119","122","22","0","beliebig","45","0","0","0"
"120","938","22","0","beliebig","45","0","0","0"
"121","96","28","0","beliebig","6.5","0","0","0"
"122","588","28","0","beliebig","25.5","0","0","0"
"123","111","28","0","beliebig","7.5","0","0","0"
"124","202","28","0","beliebig","24.5","0","0","0"
"125","265","28","0","beliebig","6.5","0","0","0"
"126","123","28","0","beliebig","7","0","0","0"
"127","719","28","0","beliebig","8","0","0","0"
"128","1228","28","0","beliebig","21","0","0","0"
"129","130","28","0","beliebig","25","0","0","0"
"130","879","28","0","beliebig","16.5","0","0","0"
"131","870","28","0","beliebig","13.5","0","0","0"
"132","885","28","0","beliebig","24.5","0","0","0"
"133","978","28","0","beliebig","13.5","0","0","0"
"134","720","28","0","beliebig","22.5","0","0","0"
"135","726","28","0","beliebig","22.5","0","0","0"
"136","680","28","0","beliebig","22","0","0","0"
"137","906","28","0","beliebig","22","0","0","0"
"138","650","28","0","beliebig","21.5","0","0","0"
"139","887","28","0","beliebig","21.5","0","0","0"
"140","139","28","0","beliebig","16.5","0","0","0"
"141","726","90","0","beliebig","23.5","0","0","0"
"142","720","90","0","beliebig","23.5","0","0","0"
"143","906","90","0","beliebig","22.99","0","0","0"
"144","680","90","0","beliebig","22.99","0","0","0"
"145","1023","1","0","beliebig","139","0","0","0"
"146","720","1","0","beliebig","22.5","0","0","0"
"147","680","1","0","beliebig","21","0","0","0"
"148","906","1","0","beliebig","21.5","0","0","0"
"149","687","1","0","beliebig","49","0","0","0"
"150","869","1","0","beliebig","12.5","0","0","0"
"151","879","1","0","beliebig","15.5","0","0","0"
"152","650","1","0","beliebig","20.5","0","0","0"
"153","887","1","0","beliebig","21","0","0","0"
"154","127","1","0","beliebig","270","0","0","0"
"155","629","1","0","beliebig","28","0","0","0"
"156","870","1","0","beliebig","14.5","0","0","0"
"157","139","1","0","beliebig","17","0","0","0"
"158","570","1","0","beliebig","14.5","0","0","0"
"159","572","1","0","beliebig","14.5","0","0","0"
"160","671","1","0","beliebig","69","0","0","0"
"161","193","109","0","beliebig","124.9","0","0","0"
"162","488","109","0","beliebig","127.9","0","0","0"
"163","726","109","0","beliebig","17.5","0","0","0"
"164","828","109","0","beliebig","49.9","0","0","0"
"165","301","109","0","beliebig","41.99","0","0","0"
"166","1041","109","0","beliebig","15.99","0","0","0"
"167","1150","109","0","beliebig","150.9","0","0","0"
"168","720","109","0","beliebig","17.5","0","0","0"
"169","52","109","0","beliebig","23.9","0","0","0"
"170","1284","109","0","beliebig","115","0","0","0"
"171","84","109","0","beliebig","147.9","0","0","0"
"172","526","109","0","beliebig","139.9","0","0","0"
"173","487","109","0","beliebig","139.9","0","0","0"
"174","528","109","0","beliebig","134.9","0","0","0"
"175","532","109","0","beliebig","134.9","0","0","0"
"176","508","109","0","beliebig","173.9","0","0","0"
"177","365","109","0","beliebig","143.9","0","0","0"
"178","1140","109","0","beliebig","162.9","0","0","0"
"179","497","109","0","beliebig","165.9","0","0","0"
"180","139","109","0","beliebig","13.5","0","0","0"
"181","217","109","0","beliebig","189.9","0","0","0"
"182","381","109","0","beliebig","64.99","0","0","0"
"183","192","109","0","beliebig","169.9","0","0","0"
"184","940","109","0","beliebig","115","0","0","0"
"185","357","109","0","beliebig","162","0","0","0"
"186","355","109","0","beliebig","173.9","0","0","0"
"187","479","109","0","beliebig","175.9","0","0","0"
"188","73","109","0","beliebig","175.9","0","0","0"
"189","358","109","0","beliebig","160.9","0","0","0"
"190","482","109","0","beliebig","162","0","0","0"
"191","495","109","0","beliebig","149.99","0","0","0"
"192","535","109","0","beliebig","138.9","0","0","0"
"193","536","109","0","beliebig","138.9","0","0","0"
"194","444","109","0","beliebig","169.9","0","0","0"
"195","505","109","0","beliebig","152.5","0","0","0"
"196","522","109","0","beliebig","152.5","0","0","0"
"197","503","109","0","beliebig","152.5","0","0","0"
"198","68","109","0","beliebig","169","0","0","0"
"199","52","41","0","beliebig","31.9","0","0","0"
"200","687","41","0","beliebig","31.9","0","0","0"
"201","753","41","0","beliebig","25.9","0","0","0"
"202","729","41","0","beliebig","38.8","0","0","0"
"203","605","41","0","beliebig","38.8","0","0","0"
"204","1023","41","0","beliebig","102","0","0","0"
"205","217","41","0","beliebig","205","0","0","0"
"206","1280","41","0","beliebig","82.9","0","0","0"
"207","671","41","0","beliebig","35.9","0","0","0"
"208","731","41","0","beliebig","42.9","0","0","0"
"209","734","41","0","beliebig","59.9","0","0","0"
"210","953","41","0","beliebig","18.5","0","0","0"
"211","868","41","0","beliebig","18.5","0","0","0"
"212","562","41","0","beliebig","139","0","0","0"
"213","629","41","0","beliebig","21.9","0","0","0"
"214","946","41","0","beliebig","119","0","0","0"
"215","587","41","0","beliebig","64.9","0","0","0"
"216","218","41","0","beliebig","239","0","0","0"
"217","1258","41","0","beliebig","69.9","0","0","0"
"218","752","41","0","beliebig","32.9","0","0","0"
"219","940","41","0","beliebig","104.9","0","0","0"
"220","147","41","0","beliebig","47.9","0","0","0"
"221","622","41","0","beliebig","67.9","0","0","0"
"222","748","41","0","beliebig","67.9","0","0","0"
"223","127","41","0","beliebig","249.9","0","0","0"
"224","705","41","0","beliebig","58.9","0","0","0"
"225","1007","41","0","beliebig","58.9","0","0","0"
"226","947","41","0","beliebig","299","0","0","0"
"227","628","41","0","beliebig","26.9","0","0","0"
"228","522","41","0","beliebig","164.99","0","0","0"
"229","385","41","0","beliebig","91.99","0","0","0"
"230","69","41","0","beliebig","91.99","0","0","0"
"231","66","41","0","beliebig","91.99","0","0","0"
"232","383","41","0","beliebig","91.99","0","0","0"
"233","386","41","0","beliebig","91.99","0","0","0"
"234","525","41","0","beliebig","179.99","0","0","0"
"235","1136","41","0","beliebig","179.99","0","0","0"
"236","501","41","0","beliebig","179.99","0","0","0"
"237","91","41","0","beliebig","179.99","0","0","0"
"238","68","41","0","beliebig","179.99","0","0","0"
"239","502","41","0","beliebig","179.99","0","0","0"
"240","1140","41","0","beliebig","179.99","0","0","0"
"241","532","41","0","beliebig","169.99","0","0","0"
"242","489","41","0","beliebig","169.99","0","0","0"
"243","535","41","0","beliebig","169.99","0","0","0"
"244","528","41","0","beliebig","169.99","0","0","0"
"245","193","41","0","beliebig","169.99","0","0","0"
"246","1134","41","0","beliebig","182.99","0","0","0"
"247","365","41","0","beliebig","182.99","0","0","0"
"248","495","41","0","beliebig","182.99","0","0","0"
"249","465","41","0","beliebig","182.99","0","0","0"
"250","204","41","0","beliebig","179.99","0","0","0"
"251","526","41","0","beliebig","179.99","0","0","0"
"252","77","41","0","beliebig","182.99","0","0","0"
"253","140","41","0","beliebig","182.99","0","0","0"
"254","379","41","0","beliebig","182.99","0","0","0"
"255","487","41","0","beliebig","179.99","0","0","0"
"256","488","41","0","beliebig","179.99","0","0","0"
"257","289","119","0","beliebig","9","0","0","0"
"258","261","119","0","beliebig","9.5","0","0","0"
"259","560","119","0","beliebig","23.9","0","0","0"
"260","193","119","0","beliebig","142.9","0","0","0"
"261","532","119","0","beliebig","127.9","0","0","0"
"262","53","119","0","beliebig","10.5","0","0","0"
"263","159","119","0","beliebig","9.5","0","0","0"
"264","211","119","0","beliebig","9","0","0","0"
"265","170","119","0","beliebig","8.5","0","0","0"
"266","19","119","0","beliebig","6","0","0","0"
"267","719","119","0","beliebig","8","0","0","0"
"268","111","119","0","beliebig","7.5","0","0","0"
"269","341","119","0","beliebig","23.99","0","0","0"
"270","98","119","0","beliebig","38.9","0","0","0"
"271","548","119","0","beliebig","44.9","0","0","0"
"272","548","119","0","beliebig","44.9","0","0","0"
"273","98","119","0","beliebig","41.9","0","0","0"
"274","581","119","0","beliebig","55.9","0","0","0"
"275","604","119","0","beliebig","49.9","0","0","0"
"276","668","119","0","beliebig","28.9","0","0","0"
"277","380","119","0","beliebig","16.9","0","0","0"
"278","402","119","0","beliebig","16.9","0","0","0"
"279","374","119","0","beliebig","16.9","0","0","0"
"280","354","119","0","beliebig","16.9","0","0","0"
"281","500","119","0","beliebig","16.9","0","0","0"
"282","51","119","0","beliebig","16.9","0","0","0"
"283","344","119","0","beliebig","16.9","0","0","0"
"284","347","119","0","beliebig","16.9","0","0","0"
"285","346","119","0","beliebig","17.9","0","0","0"
"286","188","119","0","beliebig","17.9","0","0","0"
"287","543","119","0","beliebig","17.9","0","0","0"
"288","178","119","0","beliebig","14.9","0","0","0"
"289","334","119","0","beliebig","16.9","0","0","0"
"290","338","119","0","beliebig","17.9","0","0","0"
"291","321","119","0","beliebig","17.9","0","0","0"
"292","541","119","0","beliebig","16.9","0","0","0"
"293","257","119","0","beliebig","11.9","0","0","0"
"294","407","119","0","beliebig","17.9","0","0","0"
"295","408","119","0","beliebig","17.9","0","0","0"
"296","400","119","0","beliebig","18.9","0","0","0"
"297","401","119","0","beliebig","18.9","0","0","0"
"298","1081","119","0","beliebig","18.9","0","0","0"
"299","175","119","0","beliebig","18.9","0","0","0"
"300","499","119","0","beliebig","29.9","0","0","0"
"301","481","119","0","beliebig","29.9","0","0","0"
"302","351","119","0","beliebig","32.9","0","0","0"
"303","353","119","0","beliebig","32.9","0","0","0"
"304","311","119","0","beliebig","29.9","0","0","0"
"305","350","119","0","beliebig","29.9","0","0","0"
"306","343","119","0","beliebig","29.9","0","0","0"
"307","345","119","0","beliebig","17.9","0","0","0"
"308","325","119","0","beliebig","25.9","0","0","0"
"309","115","119","0","beliebig","35.9","0","0","0"
"310","335","119","0","beliebig","32.9","0","0","0"
"311","176","119","0","beliebig","32.9","0","0","0"
"312","13","119","0","beliebig","32.9","0","0","0"
"313","330","119","0","beliebig","32.9","0","0","0"
"314","329","119","0","beliebig","32.9","0","0","0"
"315","331","119","0","beliebig","32.9","0","0","0"
"316","527","119","0","beliebig","23.9","0","0","0"
"317","824","119","0","beliebig","23.9","0","0","0"
"318","339","119","0","beliebig","23.9","0","0","0"
"319","315","119","0","beliebig","23.9","0","0","0"
"320","313","119","0","beliebig","23.9","0","0","0"
"321","314","119","0","beliebig","24.9","0","0","0"
"322","305","119","0","beliebig","24.9","0","0","0"
"323","449","119","0","beliebig","25.9","0","0","0"
"324","11","119","0","beliebig","25.9","0","0","0"
"325","25","119","0","beliebig","25.9","0","0","0"
"326","28","119","0","beliebig","28","0","0","0"
"327","441","119","0","beliebig","28","0","0","0"
"328","436","119","0","beliebig","28","0","0","0"
"329","437","119","0","beliebig","28","0","0","0"
"330","463","119","0","beliebig","82.9","0","0","0"
"331","544","119","0","beliebig","82.9","0","0","0"
"332","545","119","0","beliebig","82.9","0","0","0"
"333","406","119","0","beliebig","49.9","0","0","0"
"334","828","119","0","beliebig","53.9","0","0","0"
"335","361","119","0","beliebig","122.9","0","0","0"
"336","357","119","0","beliebig","122.9","0","0","0"
"337","479","119","0","beliebig","179.9","0","0","0"
"338","73","119","0","beliebig","179.9","0","0","0"
"339","482","119","0","beliebig","164.9","0","0","0"
"340","497","119","0","beliebig","164.9","0","0","0"
"341","319","119","0","beliebig","64","0","0","0"
"342","301","119","0","beliebig","39.9","0","0","0"
"343","192","119","0","beliebig","172.9","0","0","0"
"344","1139","119","0","beliebig","67.9","0","0","0"
"345","542","119","0","beliebig","44.9","0","0","0"
"346","399","119","0","beliebig","45.9","0","0","0"
"347","501","119","0","beliebig","165.9","0","0","0"
"348","68","119","0","beliebig","165.9","0","0","0"
"349","1140","119","0","beliebig","165.9","0","0","0"
"350","526","119","0","beliebig","129.9","0","0","0"
"351","487","119","0","beliebig","129.9","0","0","0"
"352","488","119","0","beliebig","129.9","0","0","0"
"353","381","119","0","beliebig","69.9","0","0","0"
"354","236","119","0","beliebig","3.9","0","0","0"
"355","236","119","0","beliebig","3.9","0","0","0"
"356","839","119","0","beliebig","2.99","0","0","0"
"357","298","119","0","beliebig","2.99","0","0","0"
"358","268","119","0","beliebig","3.9","0","0","0"
"359","370","119","0","beliebig","3.9","0","0","0"
"360","533","119","0","beliebig","9.9","0","0","0"
"361","530","119","0","beliebig","9.9","0","0","0"
"362","530","119","0","beliebig","9.9","0","0","0"
"363","181","119","0","beliebig","9.9","0","0","0"
"364","579","119","0","beliebig","10.9","0","0","0"
"365","602","119","0","beliebig","6.9","0","0","0"
"366","618","119","0","beliebig","10.9","0","0","0"
"367","660","119","0","beliebig","5.9","0","0","0"
"368","699","119","0","beliebig","5.9","0","0","0"
"369","699","119","0","beliebig","3.9","0","0","0"
"370","146","119","0","beliebig","4.9","0","0","0"
"371","892","119","0","beliebig","5.9","0","0","0"
"372","260","119","0","beliebig","4.9","0","0","0"
"373","641","119","0","beliebig","3.9","0","0","0"
"374","87","119","0","beliebig","3.9","0","0","0"
"375","804","119","0","beliebig","3.9","0","0","0"
"376","49","119","0","beliebig","2.99","0","0","0"
"377","1298","119","0","beliebig","39.9","0","0","0"
"378","1300","119","0","beliebig","39.9","0","0","0"
"379","1299","119","0","beliebig","45.9","0","0","0"
"380","598","119","0","beliebig","18.9","0","0","0"
"381","234","119","0","beliebig","15.9","0","0","0"
"382","653","119","0","beliebig","15.9","0","0","0"
"383","229","119","0","beliebig","11.9","0","0","0"
"384","369","119","0","beliebig","9.9","0","0","0"
"385","369","119","0","beliebig","6","0","0","0"
"386","317","119","0","beliebig","9.9","0","0","0"
"387","785","119","0","beliebig","10.9","0","0","0"
"388","316","119","0","beliebig","10.9","0","0","0"
"389","74","119","0","beliebig","10.9","0","0","0"
"390","168","119","0","beliebig","7.9","0","0","0"
"391","54","119","0","beliebig","7.9","0","0","0"
"392","634","119","0","beliebig","6.9","0","0","0"
"393","673","119","0","beliebig","6.9","0","0","0"
"394","707","119","0","beliebig","5.9","0","0","0"
"395","48","119","0","beliebig","5.9","0","0","0"
"396","34","119","0","beliebig","5.9","0","0","0"
"397","883","119","0","beliebig","5.9","0","0","0"
"398","938","119","0","beliebig","20","0","0","0"
"399","122","119","0","beliebig","20","0","0","0"
"400","503","119","0","beliebig","149.9","0","0","0"
"401","84","119","0","beliebig","149.9","0","0","0"
"402","528","119","0","beliebig","127.9","0","0","0"
"403","379","119","0","beliebig","125","0","0","0"
"404","69","119","0","beliebig","60","0","0","0"
"405","386","119","0","beliebig","60","0","0","0"
"406","140","119","0","beliebig","159","0","0","0"
"407","50","119","0","beliebig","8","0","0","0"
"408","672","119","0","beliebig","8","0","0","0"
"409","157","119","0","beliebig","22.24","0","0","0"
"410","53","119","0","beliebig","15.05","0","0","0"
"411","123","119","0","beliebig","6.5","0","0","0"
"412","1280","119","0","beliebig","109","0","0","0"
"413","218","119","0","beliebig","236","0","0","0"
"414","947","119","0","beliebig","223","0","0","0"
"415","127","119","0","beliebig","182","0","0","0"
"416","587","119","0","beliebig","62","0","0","0"
"417","1258","119","0","beliebig","62","0","0","0"
"418","729","119","0","beliebig","43","0","0","0"
"419","605","119","0","beliebig","43","0","0","0"
"420","622","119","0","beliebig","55","0","0","0"
"421","748","119","0","beliebig","55","0","0","0"
"422","52","119","0","beliebig","37","0","0","0"
"423","687","119","0","beliebig","37","0","0","0"
"424","953","119","0","beliebig","30","0","0","0"
"425","868","119","0","beliebig","30","0","0","0"
"426","674","119","0","beliebig","52","0","0","0"
"427","702","119","0","beliebig","52","0","0","0"
"428","217","176","0","beliebig","185","0","0","0"
"429","1280","176","0","beliebig","85","0","0","0"
"430","731","176","0","beliebig","59","0","0","0"
"431","1284","176","0","beliebig","184","0","0","0"
"432","562","176","0","beliebig","132.9","0","0","0"
"433","123","176","0","beliebig","8.5","0","0","0"
"434","111","176","0","beliebig","8.5","0","0","0"
"435","497","176","0","beliebig","164.9","0","0","0"
"436","193","176","0","beliebig","129.9","0","0","0"
"437","167","176","0","beliebig","45.9","0","0","0"
"438","879","176","0","beliebig","14.5","0","0","0"
"439","629","176","0","beliebig","25.9","0","0","0"
"440","52","176","0","beliebig","36.9","0","0","0"
"441","687","176","0","beliebig","36.9","0","0","0"
"442","729","176","0","beliebig","41.9","0","0","0"
"443","605","176","0","beliebig","41.9","0","0","0"
"444","1023","176","0","beliebig","129.9","0","0","0"
"445","749","176","0","beliebig","21.9","0","0","0"
"446","127","176","0","beliebig","154.9","0","0","0"
"447","695","176","0","beliebig","47","0","0","0"
"448","85","176","0","beliebig","73","0","0","0"
"449","399","176","0","beliebig","37.9","0","0","0"
"450","1023","14","0","beliebig","120","0","0","0"
"451","570","14","0","beliebig","14.99","0","0","0"
"452","879","14","0","beliebig","15.99","0","0","0"
"453","887","14","0","beliebig","17.5","0","0","0"
"454","572","14","0","beliebig","14.99","0","0","0"
"455","1258","14","0","beliebig","51.99","0","0","0"
"456","1281","14","0","beliebig","69.99","0","0","0"
"457","906","14","0","beliebig","21.99","0","0","0"
"458","680","14","0","beliebig","21.99","0","0","0"
"459","870","14","0","beliebig","12","0","0","0"
"460","1280","14","0","beliebig","94","0","0","0"
"461","202","14","0","beliebig","22.9","0","0","0"
"462","726","14","0","beliebig","24.99","0","0","0"
"463","130","14","0","beliebig","26","0","0","0"
"464","720","14","0","beliebig","25","0","0","0"
"465","749","14","0","beliebig","26","0","0","0"
"466","885","14","0","beliebig","27","0","0","0"
"467","650","14","0","beliebig","23","0","0","0"
"468","826","14","0","beliebig","26","0","0","0"
"469","1207","14","0","beliebig","13.5","0","0","0"
"470","869","14","0","beliebig","13.5","0","0","0"
"471","978","14","0","beliebig","13.5","0","0","0"
"472","139","14","0","beliebig","18","0","0","0"
"473","588","24","0","beliebig","23.5","0","0","0"
"474","589","24","0","beliebig","23.5","0","0","0"
"475","130","24","0","beliebig","23","0","0","0"
"476","749","24","0","beliebig","23","0","0","0"
"477","885","24","0","beliebig","20.5","0","0","0"
"478","202","24","0","beliebig","20.5","0","0","0"
"479","1228","24","0","beliebig","19","0","0","0"
"480","826","24","0","beliebig","19","0","0","0"
"481","726","24","0","beliebig","22.5","0","0","0"
"482","720","24","0","beliebig","22.5","0","0","0"
"483","906","24","0","beliebig","21.5","0","0","0"
"484","680","24","0","beliebig","21.5","0","0","0"
"485","887","24","0","beliebig","18.5","0","0","0"
"486","650","24","0","beliebig","18.5","0","0","0"
"487","139","24","0","beliebig","15.5","0","0","0"
"488","879","24","0","beliebig","15.5","0","0","0"
"489","869","24","0","beliebig","14.5","0","0","0"
"490","870","24","0","beliebig","14.5","0","0","0"
"491","570","24","0","beliebig","10.5","0","0","0"
"492","572","24","0","beliebig","10.5","0","0","0"
"493","1023","24","0","beliebig","139","0","0","0"
"494","19","24","0","beliebig","8","0","0","0"
"495","1038","24","0","beliebig","16.99","0","0","0"
"496","978","24","0","beliebig","13.5","0","0","0"
"497","1207","24","0","beliebig","13.5","0","0","0"
"498","265","24","0","beliebig","7","0","0","0"
"499","96","24","0","beliebig","7","0","0","0"
"500","866","24","0","beliebig","9.5","0","0","0"
"501","123","24","0","beliebig","8","0","0","0"
"502","111","24","0","beliebig","9","0","0","0"
"503","170","24","0","beliebig","12","0","0","0"
"504","130","16","0","beliebig","27","0","0","0"
"505","589","16","0","beliebig","27.5","0","0","0"
"506","726","16","0","beliebig","26.5","0","0","0"
"507","588","16","0","beliebig","26.5","0","0","0"
"508","749","16","0","beliebig","25","0","0","0"
"509","906","16","0","beliebig","23.5","0","0","0"
"510","139","16","0","beliebig","17.5","0","0","0"
"511","572","16","0","beliebig","13.5","0","0","0"
"512","570","16","0","beliebig","13.5","0","0","0"
"513","1023","16","0","beliebig","114.9","0","0","0"
"514","202","16","0","beliebig","24.5","0","0","0"
"515","826","16","0","beliebig","23","0","0","0"
"516","1228","16","0","beliebig","23","0","0","0"
"517","680","16","0","beliebig","25.5","0","0","0"
"518","650","16","0","beliebig","22.5","0","0","0"
"519","887","16","0","beliebig","22.5","0","0","0"
"520","1281","16","0","beliebig","75.9","0","0","0"
"521","946","16","0","beliebig","119.9","0","0","0"
"522","217","16","0","beliebig","226.9","0","0","0"
"523","19","16","0","beliebig","6","0","0","0"
"524","96","16","0","beliebig","6.5","0","0","0"
"525","111","16","0","beliebig","7.5","0","0","0"
"526","123","16","0","beliebig","7","0","0","0"
"527","562","16","0","beliebig","169.9","0","0","0"
"528","879","16","0","beliebig","14.5","0","0","0"
"529","885","16","0","beliebig","19.5","0","0","0"
"530","720","16","0","beliebig","21.5","0","0","0"
"531","595","16","0","beliebig","13","0","0","0"
"532","978","16","0","beliebig","13","0","0","0"
"533","1207","16","0","beliebig","13","0","0","0"
"534","127","16","0","beliebig","275","0","0","0"
"535","870","16","0","beliebig","14.5","0","0","0"
"536","869","16","0","beliebig","14.5","0","0","0"
"537","670","23","0","beliebig","34.9","0","0","0"
"538","671","23","0","beliebig","34.9","0","0","0"
"539","938","23","0","beliebig","37.99","0","0","0"
"540","122","23","0","beliebig","37.99","0","0","0"
"541","887","23","0","beliebig","17.99","0","0","0"
"542","650","23","0","beliebig","17.99","0","0","0"
"543","869","23","0","beliebig","13","0","0","0"
"544","870","23","0","beliebig","13","0","0","0"
"545","52","23","0","beliebig","59","0","0","0"
"546","687","23","0","beliebig","59","0","0","0"
"547","879","23","0","beliebig","16","0","0","0"
"548","139","23","0","beliebig","16","0","0","0"
"549","96","23","0","beliebig","6.5","0","0","0"
"550","265","23","0","beliebig","6.5","0","0","0"
"551","670","91","0","beliebig","59","0","0","0"
"552","671","91","0","beliebig","59","0","0","0"
"553","877","91","0","beliebig","31","0","0","0"
"554","878","91","0","beliebig","31","0","0","0"
"555","1040","98","0","beliebig","19.99","0","0","0"
"556","868","98","0","beliebig","18.99","0","0","0"
"557","670","98","0","beliebig","36.99","0","0","0"
"558","731","98","0","beliebig","49.99","0","0","0"
"559","122","98","0","beliebig","29.99","0","0","0"
"560","878","98","0","beliebig","23.99","0","0","0"
"561","671","98","0","beliebig","35.9","0","0","0"
"562","400","98","0","beliebig","15.5","0","0","0"
"563","111","98","0","beliebig","7.5","0","0","0"
"564","938","98","0","beliebig","29.99","0","0","0"
"565","84","98","0","beliebig","148","0","0","0"
"566","193","98","0","beliebig","122.5","0","0","0"
"567","386","98","0","beliebig","58.5","0","0","0"
"568","169","98","0","beliebig","13","0","0","0"
"569","72","98","0","beliebig","13","0","0","0"
